x,y,depth
-132.5,47.5,-3166.52197265625
-131.5,47.5,-2939.859130859375
-130.5,47.5,-2828.2197265625
-129.5,47.5,-2640.73388671875
-128.5,47.5,-2661.277587890625
-127.5,47.5,-2629.153076171875
-126.5,47.5,-2294.670166015625
-125.5,47.5,-1209.60302734375
-124.5,47.5,-14.697378158569336
-123.5,47.5,600.94140625
-122.5,47.5,81.3909912109375
-121.5,47.5,908.27685546875
-120.5,47.5,981.10028076171875
-119.5,47.5,545.7291259765625
-118.5,47.5,614.89215087890625
-117.5,47.5,714.97369384765625
-116.5,47.5,1007.7145385742188
-115.5,47.5,1354.3359375
-114.5,47.5,1192.7139892578125
-113.5,47.5,1742.9930419921875
-112.5,47.5,1581.514404296875
-111.5,47.5,1181.5948486328125
-110.5,47.5,1183.8624267578125
-109.5,47.5,1070.5111083984375
-108.5,47.5,919.33551025390625
-107.5,47.5,837.7740478515625
-106.5,47.5,778.998046875
-105.5,47.5,792.0823974609375
-104.5,47.5,723.80963134765625
-103.5,47.5,715.4354248046875
-102.5,47.5,659.0206298828125
-101.5,47.5,610.6715087890625
-100.5,47.5,567.627685546875
-99.5,47.5,514.5887451171875
-98.5,47.5,450.9797668457031
-97.5,47.5,340.8780822753906
-96.5,47.5,297.9495544433594
-95.5,47.5,418.6806945800781
-94.5,47.5,411.2401123046875
-93.5,47.5,412.9459533691406
-92.5,47.5,430.3353576660156
-91.5,47.5,403.0427551269531
-90.5,47.5,194.58042907714844
-89.5,47.5,33.43034744262695
-88.5,47.5,64.73444366455078
-87.5,47.5,6.993663311004639
-86.5,47.5,-38.03274154663086
-85.5,47.5,68.4161605834961
-84.5,47.5,357.21380615234375
-83.5,47.5,463.3125915527344
-82.5,47.5,430.3930358886719
-81.5,47.5,396.810302734375
-80.5,47.5,359.5068054199219
-79.5,47.5,279.0782165527344
-78.5,47.5,323.6020202636719
-77.5,47.5,355.6761474609375
-76.5,47.5,392.5818176269531
-75.5,47.5,408.3625183105469
-74.5,47.5,471.79229736328125
-73.5,47.5,407.4021301269531
-72.5,47.5,365.8849792480469
-71.5,47.5,674.3751220703125
-70.5,47.5,416.5044250488281
-170.5,46.5,-5524.9853515625
-169.5,46.5,-5562.78173828125
-168.5,46.5,-5540.39599609375
-167.5,46.5,-5450.71875
-166.5,46.5,-5380.77734375
-165.5,46.5,-5320.16845703125
-164.5,46.5,-5219.2705078125
-163.5,46.5,-5172.486328125
-162.5,46.5,-5036.47021484375
-161.5,46.5,-4985.5771484375
-160.5,46.5,-5056.3798828125
-159.5,46.5,-5111.02734375
-158.5,46.5,-5115.1259765625
-157.5,46.5,-5228.931640625
-156.5,46.5,-5211.5615234375
-155.5,46.5,-5263.8955078125
-154.5,46.5,-5234.2177734375
-153.5,46.5,-5233.07666015625
-152.5,46.5,-5207.58935546875
-151.5,46.5,-5241.01513671875
-150.5,46.5,-5211.81494140625
-149.5,46.5,-5065.1083984375
-148.5,46.5,-5025.2568359375
-147.5,46.5,-4939.39453125
-146.5,46.5,-4839.91748046875
-145.5,46.5,-4730.2080078125
-144.5,46.5,-4660.80908203125
-143.5,46.5,-4595.1650390625
-142.5,46.5,-4513.1826171875
-141.5,46.5,-4440.9462890625
-140.5,46.5,-4375.1025390625
-139.5,46.5,-4302.85546875
-138.5,46.5,-4244.50439453125
-137.5,46.5,-4216.44482421875
-136.5,46.5,-4202.8798828125
-135.5,46.5,-4072.297607421875
-134.5,46.5,-3887.139404296875
-133.5,46.5,-3789.985595703125
-132.5,46.5,-3423.79052734375
-131.5,46.5,-2906.634033203125
-130.5,46.5,-2435.979736328125
-129.5,46.5,-2563.394775390625
-128.5,46.5,-2744.540771484375
-127.5,46.5,-2732.244140625
-126.5,46.5,-2661.356201171875
-125.5,46.5,-1914.339599609375
-124.5,46.5,-308.74945068359375
-123.5,46.5,177.2359619140625
-122.5,46.5,451.8988037109375
-121.5,46.5,1249.74365234375
-120.5,46.5,663.6922607421875
-119.5,46.5,310.7225341796875
-118.5,46.5,387.9164733886719
-117.5,46.5,788.0498046875
-116.5,46.5,906.333740234375
-115.5,46.5,1275.2420654296875
-114.5,46.5,1608.8453369140625
-113.5,46.5,1783.4041748046875
-112.5,46.5,1747.2117919921875
-111.5,46.5,1604.98974609375
-110.5,46.5,1849.23486328125
-109.5,46.5,1413.1766357421875
-108.5,46.5,1089.90673828125
-107.5,46.5,926.24298095703125
-106.5,46.5,877.58306884765625
-105.5,46.5,824.370361328125
-104.5,46.5,873.78118896484375
-103.5,46.5,852.19378662109375
-102.5,46.5,769.33746337890625
-101.5,46.5,654.57904052734375
-100.5,46.5,561.70379638671875
-99.5,46.5,595.0986328125
-98.5,46.5,459.6368713378906
-97.5,46.5,348.9169921875
-96.5,46.5,319.60040283203125
-95.5,46.5,427.22979736328125
-94.5,46.5,398.7232360839844
-93.5,46.5,384.80426025390625
-92.5,46.5,351.7082214355469
-91.5,46.5,300.90087890625
-90.5,46.5,311.17694091796875
-89.5,46.5,378.6858825683594
-88.5,46.5,411.02484130859375
-87.5,46.5,273.4263610839844
-86.5,46.5,147.3361053466797
-85.5,46.5,185.87347412109375
-84.5,46.5,223.47323608398438
-83.5,46.5,310.8998718261719
-82.5,46.5,345.3321228027344
-81.5,46.5,321.89593505859375
-80.5,46.5,260.960693359375
-79.5,46.5,288.250732421875
-78.5,46.5,327.5295104980469
-77.5,46.5,328.1183776855469
-76.5,46.5,312.3383483886719
-75.5,46.5,285.68902587890625
-74.5,46.5,433.9729919433594
-73.5,46.5,330.3244934082031
-72.5,46.5,120.43424987792969
-71.5,46.5,194.9891815185547
-70.5,46.5,349.6224670410156
-170.5,45.5,-5651.51953125
-169.5,45.5,-5623.953125
-168.5,45.5,-5516.2998046875
-167.5,45.5,-5456.00439453125
-166.5,45.5,-5349.74609375
-165.5,45.5,-5388.23779296875
-164.5,45.5,-5333.4072265625
-163.5,45.5,-5267.357421875
-162.5,45.5,-5198.26708984375
-161.5,45.5,-5177.294921875
-160.5,45.5,-5182.62158203125
-159.5,45.5,-5237.4892578125
-158.5,45.5,-5256.44580078125
-157.5,45.5,-5256.74853515625
-156.5,45.5,-5309.48779296875
-155.5,45.5,-5293.88623046875
-154.5,45.5,-5267.47119140625
-153.5,45.5,-5259.23046875
-152.5,45.5,-5247.76416015625
-151.5,45.5,-5246.74755859375
-150.5,45.5,-5209.904296875
-149.5,45.5,-5152.7138671875
-148.5,45.5,-5104.11376953125
-147.5,45.5,-4975.87890625
-146.5,45.5,-4851.9013671875
-145.5,45.5,-4787.92138671875
-144.5,45.5,-4681.3193359375
-143.5,45.5,-4623.81689453125
-142.5,45.5,-4547.1455078125
-141.5,45.5,-4460.26025390625
-140.5,45.5,-4379.7021484375
-139.5,45.5,-4347.61279296875
-138.5,45.5,-4298.2138671875
-137.5,45.5,-4224.095703125
-136.5,45.5,-4211.705078125
-135.5,45.5,-4092.6142578125
-134.5,45.5,-3960.8095703125
-133.5,45.5,-3805.91748046875
-132.5,45.5,-3569.019775390625
-131.5,45.5,-3088.07861328125
-130.5,45.5,-2533.66015625
-129.5,45.5,-2614.34521484375
-128.5,45.5,-2802.963623046875
-127.5,45.5,-2861.42919921875
-126.5,45.5,-2736.91796875
-125.5,45.5,-2135.82470703125
-124.5,45.5,-399.0462951660156
-123.5,45.5,282.4387512207031
-122.5,45.5,309.1824035644531
-121.5,45.5,760.3145751953125
-120.5,45.5,604.42755126953125
-119.5,45.5,635.52764892578125
-118.5,45.5,1010.1807861328125
-117.5,45.5,1384.11474609375
-116.5,45.5,1370.4503173828125
-115.5,45.5,1807.8338623046875
-114.5,45.5,1947.8592529296875
-113.5,45.5,2081.242919921875
-112.5,45.5,1909.0831298828125
-111.5,45.5,1890.4005126953125
-110.5,45.5,2084.725830078125
-109.5,45.5,1724.0811767578125
-108.5,45.5,1286.883056640625
-107.5,45.5,1152.9693603515625
-106.5,45.5,1094.2314453125
-105.5,45.5,1028.46142578125
-104.5,45.5,1036.4678955078125
-103.5,45.5,928.16845703125
-102.5,45.5,795.96484375
-101.5,45.5,680.00653076171875
-100.5,45.5,573.7593994140625
-99.5,45.5,566.666259765625
-98.5,45.5,418.72576904296875
-97.5,45.5,499.8002624511719
-96.5,45.5,347.3476257324219
-95.5,45.5,363.3941955566406
-94.5,45.5,352.2822265625
-93.5,45.5,303.0022277832031
-92.5,45.5,314.8604736328125
-91.5,45.5,364.8820495605469
-90.5,45.5,440.53082275390625
-89.5,45.5,473.29705810546875
-88.5,45.5,398.9579772949219
-87.5,45.5,221.35980224609375
-86.5,45.5,111.81979370117188
-85.5,45.5,145.99371337890625
-84.5,45.5,224.6389923095703
-83.5,45.5,138.70565795898438
-82.5,45.5,105.00729370117188
-81.5,45.5,139.2749786376953
-80.5,45.5,165.07180786132812
-79.5,45.5,317.3769226074219
-78.5,45.5,425.76568603515625
-77.5,45.5,300.97564697265625
-76.5,45.5,187.53756713867188
-75.5,45.5,150.1736602783203
-74.5,45.5,128.230224609375
-73.5,45.5,46.13703155517578
-72.5,45.5,165.6771240234375
-71.5,45.5,387.12969970703125
-70.5,45.5,503.6573486328125
-170.5,44.5,-5808.15234375
-169.5,44.5,-5711.00830078125
-168.5,44.5,-5674.76708984375
-167.5,44.5,-5682.0869140625
-166.5,44.5,-5548.404296875
-165.5,44.5,-5455.9873046875
-164.5,44.5,-5396.6953125
-163.5,44.5,-5452.63623046875
-162.5,44.5,-5402.23193359375
-161.5,44.5,-5359.2109375
-160.5,44.5,-5287.15478515625
-159.5,44.5,-5309.552734375
-158.5,44.5,-5382.47412109375
-157.5,44.5,-5305.3251953125
-156.5,44.5,-5305.9326171875
-155.5,44.5,-5390.11376953125
-154.5,44.5,-5354.10205078125
-153.5,44.5,-5243.1865234375
-152.5,44.5,-5192.552734375
-151.5,44.5,-5248.37548828125
-150.5,44.5,-5221.27685546875
-149.5,44.5,-5167.7900390625
-148.5,44.5,-5080.1376953125
-147.5,44.5,-5036.5556640625
-146.5,44.5,-4934.3779296875
-145.5,44.5,-4807.6259765625
-144.5,44.5,-4639.80322265625
-143.5,44.5,-4599.482421875
-142.5,44.5,-4361.138671875
-141.5,44.5,-4241.90576171875
-140.5,44.5,-4379.46533203125
-139.5,44.5,-4309.0703125
-138.5,44.5,-4232.1376953125
-137.5,44.5,-4163.2734375
-136.5,44.5,-4043.9111328125
-135.5,44.5,-3991.998291015625
-134.5,44.5,-3901.638427734375
-133.5,44.5,-3811.265869140625
-132.5,44.5,-3676.416748046875
-131.5,44.5,-3493.231201171875
-130.5,44.5,-2825.6806640625
-129.5,44.5,-2686.074462890625
-128.5,44.5,-2785.21875
-127.5,44.5,-2890.882568359375
-126.5,44.5,-2901.7705078125
-125.5,44.5,-2449.383056640625
-124.5,44.5,-177.9265899658203
-123.5,44.5,231.36288452148438
-122.5,44.5,647.77716064453125
-121.5,44.5,1114.246826171875
-120.5,44.5,1155.778076171875
-119.5,44.5,1280.0980224609375
-118.5,44.5,1579.32861328125
-117.5,44.5,1137.5894775390625
-116.5,44.5,1262.1121826171875
-115.5,44.5,2023.086669921875
-114.5,44.5,2231.145263671875
-113.5,44.5,2267.22216796875
-112.5,44.5,2097.018798828125
-111.5,44.5,2110.782470703125
-110.5,44.5,2474.988525390625
-109.5,44.5,2409.014892578125
-108.5,44.5,1440.5235595703125
-107.5,44.5,2038.2169189453125
-106.5,44.5,1403.9716796875
-105.5,44.5,1296.1409912109375
-104.5,44.5,1339.8031005859375
-103.5,44.5,1132.5291748046875
-102.5,44.5,801.67425537109375
-101.5,44.5,674.1490478515625
-100.5,44.5,556.41815185546875
-99.5,44.5,537.4681396484375
-98.5,44.5,430.15478515625
-97.5,44.5,503.6664123535156
-96.5,44.5,493.8678894042969
-95.5,44.5,356.5409240722656
-94.5,44.5,311.5165710449219
-93.5,44.5,304.396484375
-92.5,44.5,312.36138916015625
-91.5,44.5,289.634033203125
-90.5,44.5,331.0685119628906
-89.5,44.5,337.25640869140625
-88.5,44.5,249.82005310058594
-87.5,44.5,147.60198974609375
-86.5,44.5,59.97251892089844
-85.5,44.5,304.5597839355469
-84.5,44.5,346.4876708984375
-83.5,44.5,205.55267333984375
-82.5,44.5,98.33048248291016
-81.5,44.5,162.8720245361328
-80.5,44.5,280.4012145996094
-79.5,44.5,242.6142120361328
-78.5,44.5,282.3352355957031
-77.5,44.5,216.1464385986328
-76.5,44.5,138.99264526367188
-75.5,44.5,155.5404052734375
-74.5,44.5,413.85577392578125
-73.5,44.5,279.0573425292969
-72.5,44.5,394.88360595703125
-71.5,44.5,530.34912109375
-70.5,44.5,300.2598571777344
-170.5,43.5,-5721.98291015625
-169.5,43.5,-5663.73291015625
-168.5,43.5,-5703.99609375
-167.5,43.5,-5749.7841796875
-166.5,43.5,-5739.212890625
-165.5,43.5,-5633.9365234375
-164.5,43.5,-5575.65087890625
-163.5,43.5,-5606.29345703125
-162.5,43.5,-5584.662109375
-161.5,43.5,-5533.8857421875
-160.5,43.5,-5457.47509765625
-159.5,43.5,-5424.3193359375
-158.5,43.5,-5453.439453125
-157.5,43.5,-5348.439453125
-156.5,43.5,-5295.00146484375
-155.5,43.5,-5424.80322265625
-154.5,43.5,-5405.83740234375
-153.5,43.5,-5347.53076171875
-152.5,43.5,-5102.07470703125
-151.5,43.5,-5145.1142578125
-150.5,43.5,-5157.02880859375
-149.5,43.5,-5100.568359375
-148.5,43.5,-5059.150390625
-147.5,43.5,-4976.5302734375
-146.5,43.5,-4886.9755859375
-145.5,43.5,-4660.5400390625
-144.5,43.5,-4546.1845703125
-143.5,43.5,-4396.255859375
-142.5,43.5,-4328.78662109375
-141.5,43.5,-4292.986328125
-140.5,43.5,-4280.48974609375
-139.5,43.5,-4220.654296875
-138.5,43.5,-4149.55224609375
-137.5,43.5,-4107.93798828125
-136.5,43.5,-4027.602294921875
-135.5,43.5,-3966.515869140625
-134.5,43.5,-3901.992919921875
-133.5,43.5,-3767.604736328125
-132.5,43.5,-3649.36181640625
-131.5,43.5,-3535.467529296875
-130.5,43.5,-3374.148681640625
-129.5,43.5,-3219.51123046875
-128.5,43.5,-3041.824951171875
-127.5,43.5,-2963.963134765625
-126.5,43.5,-2982.22998046875
-125.5,43.5,-2579.978515625
-124.5,43.5,-196.36114501953125
-123.5,43.5,345.8459167480469
-122.5,43.5,1081.77734375
-121.5,43.5,1517.7418212890625
-120.5,43.5,1417.380859375
-119.5,43.5,1450.8212890625
-118.5,43.5,1354.968017578125
-117.5,43.5,1177.9742431640625
-116.5,43.5,1002.1173095703125
-115.5,43.5,1562.5111083984375
-114.5,43.5,1973.9488525390625
-113.5,43.5,1821.548828125
-112.5,43.5,1497.758056640625
-111.5,43.5,1891.0389404296875
-110.5,43.5,2469.373779296875
-109.5,43.5,2739.795166015625
-108.5,43.5,1719.25732421875
-107.5,43.5,1819.62939453125
-106.5,43.5,1619.641845703125
-105.5,43.5,1520.29443359375
-104.5,43.5,1302.2828369140625
-103.5,43.5,1247.1845703125
-102.5,43.5,908.53509521484375
-101.5,43.5,826.42547607421875
-100.5,43.5,691.10540771484375
-99.5,43.5,567.81671142578125
-98.5,43.5,471.5369567871094
-97.5,43.5,434.28857421875
-96.5,43.5,446.4732666015625
-95.5,43.5,451.6880187988281
-94.5,43.5,367.53741455078125
-93.5,43.5,364.06768798828125
-92.5,43.5,370.3009948730469
-91.5,43.5,315.0068664550781
-90.5,43.5,312.2152099609375
-89.5,43.5,280.506103515625
-88.5,43.5,279.4036560058594
-87.5,43.5,116.79192352294922
-86.5,43.5,137.4401397705078
-85.5,43.5,283.616455078125
-84.5,43.5,226.36441040039062
-83.5,43.5,208.82225036621094
-82.5,43.5,176.183349609375
-81.5,43.5,261.3963317871094
-80.5,43.5,352.6050109863281
-79.5,43.5,139.49713134765625
-78.5,43.5,53.69692611694336
-77.5,43.5,29.101076126098633
-76.5,43.5,69.86988067626953
-75.5,43.5,334.0712585449219
-74.5,43.5,544.57177734375
-73.5,43.5,283.589111328125
-72.5,43.5,414.7022399902344
-71.5,43.5,266.6457214355469
-70.5,43.5,36.147151947021484
-170.5,42.5,-5750.49365234375
-169.5,42.5,-5682.08251953125
-168.5,42.5,-5709.43994140625
-167.5,42.5,-5712.2705078125
-166.5,42.5,-5640.5263671875
-165.5,42.5,-5564.67578125
-164.5,42.5,-5533.25927734375
-163.5,42.5,-5516.82958984375
-162.5,42.5,-5591.1494140625
-161.5,42.5,-5506.35693359375
-160.5,42.5,-5469.4853515625
-159.5,42.5,-5310.37744140625
-158.5,42.5,-5382.810546875
-157.5,42.5,-5454.76513671875
-156.5,42.5,-5352.65966796875
-155.5,42.5,-5326.75830078125
-154.5,42.5,-5245.9599609375
-153.5,42.5,-5156.8115234375
-152.5,42.5,-5207.130859375
-151.5,42.5,-5101.716796875
-150.5,42.5,-5110.626953125
-149.5,42.5,-5093.39111328125
-148.5,42.5,-5021.64990234375
-147.5,42.5,-4923.75146484375
-146.5,42.5,-4751.9814453125
-145.5,42.5,-4707.65234375
-144.5,42.5,-4601.81884765625
-143.5,42.5,-4532.79931640625
-142.5,42.5,-4453.45947265625
-141.5,42.5,-4331.6220703125
-140.5,42.5,-4324.2294921875
-139.5,42.5,-4199.974609375
-138.5,42.5,-4136.900390625
-137.5,42.5,-4100.32421875
-136.5,42.5,-4075.24169921875
-135.5,42.5,-3997.408935546875
-134.5,42.5,-3919.27734375
-133.5,42.5,-3750.64990234375
-132.5,42.5,-3601.352294921875
-131.5,42.5,-3600.32421875
-130.5,42.5,-3445.15478515625
-129.5,42.5,-3318.008544921875
-128.5,42.5,-3214.953857421875
-127.5,42.5,-2888.276123046875
-126.5,42.5,-2709.268310546875
-125.5,42.5,-2743.778076171875
-124.5,42.5,-77.19189453125
-123.5,42.5,732.30084228515625
-122.5,42.5,1185.3734130859375
-121.5,42.5,1470.496826171875
-120.5,42.5,1649.463623046875
-119.5,42.5,1586.80224609375
-118.5,42.5,1571.1884765625
-117.5,42.5,1474.3096923828125
-116.5,42.5,1604.985107421875
-115.5,42.5,1318.876220703125
-114.5,42.5,1399.0430908203125
-113.5,42.5,1496.5118408203125
-112.5,42.5,1672.106201171875
-111.5,42.5,1981.402099609375
-110.5,42.5,2366.4609375
-109.5,42.5,2358.698486328125
-108.5,42.5,2078.45361328125
-107.5,42.5,2031.8443603515625
-106.5,42.5,1973.1961669921875
-105.5,42.5,1848.6431884765625
-104.5,42.5,1461.3388671875
-103.5,42.5,1293.11474609375
-102.5,42.5,1165.990478515625
-101.5,42.5,1046.0433349609375
-100.5,42.5,863.97003173828125
-99.5,42.5,714.14453125
-98.5,42.5,563.8839111328125
-97.5,42.5,476.5729064941406
-96.5,42.5,388.7301940917969
-95.5,42.5,406.700439453125
-94.5,42.5,355.373291015625
-93.5,42.5,339.9939880371094
-92.5,42.5,298.7544860839844
-91.5,42.5,297.62420654296875
-90.5,42.5,276.1454772949219
-89.5,42.5,269.0001525878906
-88.5,42.5,262.29669189453125
-87.5,42.5,118.39839935302734
-86.5,42.5,129.61280822753906
-85.5,42.5,253.67430114746094
-84.5,42.5,280.05908203125
-83.5,42.5,252.24424743652344
-82.5,42.5,185.67422485351562
-81.5,42.5,186.68154907226562
-80.5,42.5,184.2394561767578
-79.5,42.5,261.1930847167969
-78.5,42.5,446.0118713378906
-77.5,42.5,424.8871154785156
-76.5,42.5,351.58477783203125
-75.5,42.5,454.0844421386719
-74.5,42.5,475.63555908203125
-73.5,42.5,279.0626525878906
-72.5,42.5,276.6793212890625
